salesorderid,orderqty,salesorderdetailid,unitprice,specialofferid,modifieddate,rowguid,productid,unitpricediscount
43825,1,481,3578.27,1,2011-06-27 00:00:00,2c9cad38-8d4d-4427-b2bb-65d524d21b96,752,0
43826,1,482,3374.99,1,2011-06-27 00:00:00,72865402-aeea-4fca-b3eb-e9716fbd3b33,775,0
43827,1,483,699.0982,1,2011-06-27 00:00:00,546e966c-1a1b-4d8d-ae04-0150279408bd,768,0
43828,1,484,3578.27,1,2011-06-28 00:00:00,22cb1381-1e9f-4a54-abda-787add7ada29,749,0
43829,1,485,3578.27,1,2011-06-28 00:00:00,c194ea6e-a0cf-435b-baa5-00c813c86e25,749,0
43830,1,486,3578.27,1,2011-06-28 00:00:00,46862b8a-4c9f-43ad-a2e7-2924ab5f5fa9,750,0
43831,1,487,3374.99,1,2011-06-28 00:00:00,75917978-dc30-4dfd-ac64-f60a1066db7d,776,0
43832,1,488,3578.27,1,2011-06-28 00:00:00,c2edb10c-c9e7-40f3-bc40-72e2917634c0,749,0
43833,1,489,3578.27,1,2011-06-29 00:00:00,31dda680-5261-490e-8af4-19cb466509fd,749,0
43834,1,490,3374.99,1,2011-06-29 00:00:00,f50b3d4b-00f0-42b8-b7e8-baef33ffaa35,775,0
43835,1,491,3374.99,1,2011-06-29 00:00:00,7984de2c-cdcf-4c8f-b67d-b35e14b92a47,775,0
43836,1,492,699.0982,1,2011-06-29 00:00:00,641086f2-e8fd-4893-b19b-e474979694d1,761,0
43837,1,493,3374.99,1,2011-06-29 00:00:00,972aa63d-fad2-4910-b62a-4f03eed96108,777,0
43838,1,494,3578.27,1,2011-06-30 00:00:00,d9ff2939-4951-49e5-a24d-60939681a0a9,752,0
43839,1,495,3578.27,1,2011-06-30 00:00:00,a1c24d41-4eb2-4f17-ac12-b68fa77e254d,750,0
43840,1,496,699.0982,1,2011-06-30 00:00:00,ff45d9f4-fc1f-4812-8433-3574716ee1db,762,0
43841,1,497,3578.27,1,2011-06-30 00:00:00,f674301d-608a-4cf7-9e56-69d26ce098b3,753,0
43842,1,498,3578.27,1,2011-06-30 00:00:00,1d47eb20-94e5-4fb6-8acd-ebbbe6218e2b,751,0
43843,2,499,2039.994,1,2011-07-01 00:00:00,134bfb7c-1f80-44ce-9407-71d0e5fc1083,774,0
43843,2,500,2024.994,1,2011-07-01 00:00:00,fc0b0562-3523-4ea7-8409-13ae845e4122,778,0
43843,2,501,722.5949,1,2011-07-01 00:00:00,ac7b4639-3666-42e8-802e-8c10a655d8f2,742,0
43843,5,502,2024.994,1,2011-07-01 00:00:00,cfc83f70-7c2e-4005-8c8c-5986a216db67,777,0
43843,2,503,722.5949,1,2011-07-01 00:00:00,9b0a4e28-19f0-4eef-92c7-9d70c3700d5a,748,0
43843,1,504,818.7,1,2011-07-01 00:00:00,8c719e36-2349-41e1-aec5-68f1a71515a7,741,0
43843,1,505,809.76,1,2011-07-01 00:00:00,7b88e9c2-43ca-49ab-ad7c-112e98ec2fa3,745,0
43843,2,506,2039.994,1,2011-07-01 00:00:00,720932c9-64b6-46b3-bcf3-0a1cd0415483,771,0
43843,2,507,5.7,1,2011-07-01 00:00:00,4bb28439-683b-4d0b-88af-67990d7b22e2,709,0
43843,3,508,2024.994,1,2011-07-01 00:00:00,442dd51f-7b31-4216-a6fd-5e7d13e25bc0,776,0
43844,4,509,2024.994,1,2011-07-01 00:00:00,8cbddfb0-f366-41a9-a4fc-e20be6d9e622,775,0
43844,2,510,2024.994,1,2011-07-01 00:00:00,5267d3d2-56a4-4cf4-9ecb-1773b40e9ddd,776,0
43844,3,511,2024.994,1,2011-07-01 00:00:00,86584557-9475-469f-9b0a-f73b8d71ddee,777,0
43844,1,512,2024.994,1,2011-07-01 00:00:00,2df29ce3-8b90-4730-b0b2-ba63b4b44603,778,0
43845,1,513,183.9382,1,2011-07-01 00:00:00,6d43168e-a51c-42f9-aecf-2305f375877f,725,0
43845,3,514,28.8404,1,2011-07-01 00:00:00,f15281b1-ddee-4395-9968-e6e15f01d44b,715,0
43845,1,515,419.4589,1,2011-07-01 00:00:00,e4382a76-3575-4818-8638-ce334e767dac,770,0
43845,2,516,419.4589,1,2011-07-01 00:00:00,d3da99a2-b101-47bf-b9cf-3eb90ec2f68b,763,0
43845,2,517,419.4589,1,2011-07-01 00:00:00,bd58b896-341d-4513-826b-8c6a7266dad0,761,0
43845,1,518,874.794,1,2011-07-01 00:00:00,434c7866-c929-4b31-b31d-6ad1ea98b340,754,0
43845,2,519,419.4589,1,2011-07-01 00:00:00,93488c68-f55c-4526-97a7-ccb6785a0b09,765,0
43845,2,520,2146.962,1,2011-07-01 00:00:00,e5fa900b-1325-4c83-badc-61e8698cb0fd,753,0
43845,1,521,183.9382,1,2011-07-01 00:00:00,23e9275e-048c-4712-a094-8af6ddd96f5a,729,0
43845,4,522,5.1865,1,2011-07-01 00:00:00,fdc83203-1557-49ac-a512-a606624a1150,712,0
43846,3,523,183.9382,1,2011-07-01 00:00:00,33aee166-e7e4-421b-9662-d14747b8cb20,729,0
43846,1,524,5.1865,1,2011-07-01 00:00:00,e649ef9b-3729-4de6-916d-f14e45f8291f,712,0
43846,1,525,178.5808,1,2011-07-01 00:00:00,edcdb7cb-22b2-4723-ac36-8f990b31411e,738,0
43846,1,526,183.9382,1,2011-07-01 00:00:00,30350653-2aee-436f-b5b8-103795c7ac4c,725,0
43847,1,527,28.8404,1,2011-07-01 00:00:00,7fe2d17b-1ed0-40ca-9f29-7817e7e1f07b,715,0
43847,1,528,5.1865,1,2011-07-01 00:00:00,3ef44a3f-1ff6-4ee1-a37d-4589c8954314,712,0
43847,1,529,874.794,1,2011-07-01 00:00:00,82528a98-2118-4f32-820b-1974f281b175,758,0
43848,1,530,2039.994,1,2011-07-01 00:00:00,89bdc248-15d2-4ac9-bb5f-4b18e84bb0c1,773,0
43848,1,531,2024.994,1,2011-07-01 00:00:00,e122dadb-f8f8-4abb-9fe1-b6d0535371e7,778,0
43848,1,532,2024.994,1,2011-07-01 00:00:00,798f0a2f-a043-4c77-9c68-90fdde0250d0,775,0
43848,4,533,2024.994,1,2011-07-01 00:00:00,d56bc1df-6a5c-4136-a843-e99eb70d72c1,776,0
43848,2,534,2039.994,1,2011-07-01 00:00:00,58529a05-38f6-4780-a1af-e7ad4e1f2627,771,0
43849,2,535,2024.994,1,2011-07-01 00:00:00,7f9765dd-3214-4248-8020-9eea304a18fd,776,0
43849,1,536,28.8404,1,2011-07-01 00:00:00,0b8ded42-8659-485a-bfc5-befe80cef3cd,714,0
43849,2,537,2024.994,1,2011-07-01 00:00:00,6b725b0d-ea69-4d34-9891-299228aed41e,777,0
43849,2,538,2039.994,1,2011-07-01 00:00:00,7a2fe5dd-95ac-4a35-b4a6-57a57bcac716,771,0
43849,1,539,20.1865,1,2011-07-01 00:00:00,05299481-4c8b-4e45-87cb-f8c26c85bce5,711,0
43849,1,540,2039.994,1,2011-07-01 00:00:00,ef79d642-557b-4575-8547-bd1912070816,773,0
43849,4,541,28.8404,1,2011-07-01 00:00:00,a3e059b9-a614-4ffa-bcba-1dabccc86217,715,0
43849,1,542,2039.994,1,2011-07-01 00:00:00,e8d670d8-17cf-4fa4-8fd9-556da304b574,772,0
43849,1,543,20.1865,1,2011-07-01 00:00:00,a73c815d-f995-4d55-a5eb-1abcfeb8ef25,707,0
43849,2,544,2039.994,1,2011-07-01 00:00:00,effce41a-5e69-4c36-a1e3-db58fcd5d6b8,774,0
43849,1,545,20.1865,1,2011-07-01 00:00:00,de55811b-8674-4a8c-86ad-f0fe3cdb9383,708,0
43850,1,546,419.4589,1,2011-07-01 00:00:00,e94db093-a80c-4151-9eaf-b000426a4134,765,0
43850,1,547,874.794,1,2011-07-01 00:00:00,e2227833-5ee5-443a-ad49-fe7201054188,755,0
43850,1,548,419.4589,1,2011-07-01 00:00:00,34d60709-5afa-4833-a713-fb4b8d027387,761,0
43850,2,549,419.4589,1,2011-07-01 00:00:00,dc73c754-00cf-4cf2-a71e-929d2e58dc6e,762,0
43850,1,550,2146.962,1,2011-07-01 00:00:00,f4ab6a50-6983-4d78-9bcb-0fe99689b113,753,0
43850,3,551,183.9382,1,2011-07-01 00:00:00,5ca533eb-92b9-4374-ae9b-2a86a1fb5909,725,0
43850,1,552,183.9382,1,2011-07-01 00:00:00,95bfa84c-5cd4-4118-a086-56258134ce26,729,0
43850,3,553,874.794,1,2011-07-01 00:00:00,4ced1411-0b64-4db1-8bac-b516202e1432,758,0
43850,1,554,874.794,1,2011-07-01 00:00:00,2d6c786d-74d0-4baf-aa57-67b7d2f9cf5b,756,0
43850,3,555,356.898,1,2011-07-01 00:00:00,00c26397-888e-4a04-ac53-95743f53125e,732,0
43850,1,556,178.5808,1,2011-07-01 00:00:00,5719af1b-174c-47cd-a36a-5e76e338363e,738,0
43851,2,557,419.4589,1,2011-07-01 00:00:00,869380b8-1043-4acb-be08-b2102cceaf06,761,0
43851,1,558,419.4589,1,2011-07-01 00:00:00,ec05b266-5271-467a-a6d4-2c52417f60d9,760,0
43851,1,559,20.1865,1,2011-07-01 00:00:00,0a95e856-98de-472d-9d4f-0f02db686800,711,0
43851,3,560,419.4589,1,2011-07-01 00:00:00,faedf6d2-fd57-40b7-b6bb-b59ed5f8de92,770,0
43851,1,561,20.1865,1,2011-07-01 00:00:00,b4789533-b397-4700-9aa3-da96c5be1499,707,0
43851,1,562,183.9382,1,2011-07-01 00:00:00,5536e784-65e3-4650-945f-b552289f7275,725,0
43851,1,563,874.794,1,2011-07-01 00:00:00,25b8a595-164c-43ee-af77-0603900b9ba2,754,0
43851,3,564,178.5808,1,2011-07-01 00:00:00,29343616-868a-4f00-8976-fa63bd68d01d,738,0
43851,1,565,2146.962,1,2011-07-01 00:00:00,8d021f49-c209-48a0-89cb-3bcd8ed026f6,753,0
43851,1,566,419.4589,1,2011-07-01 00:00:00,276d1102-9940-45cb-a41f-02d4388011cf,765,0
43851,1,567,5.1865,1,2011-07-01 00:00:00,15b91803-0e29-495c-ad42-e185cd16a73c,712,0
43851,3,568,20.1865,1,2011-07-01 00:00:00,c6a9f3ca-1c87-4a26-a706-2e66852205e4,708,0
43852,1,569,2024.994,1,2011-07-01 00:00:00,2e82577e-b090-4b98-b241-2f58d9e19f3d,776,0
43853,2,570,2024.994,1,2011-07-01 00:00:00,9de4cc4e-4c74-43b1-ba66-076146bef1e6,777,0
43853,1,571,2039.994,1,2011-07-01 00:00:00,3db92338-d040-4dc3-8b4f-6c9c91393abe,773,0
43853,1,572,2039.994,1,2011-07-01 00:00:00,5fb12e7d-5434-44d8-835e-0396a5c91f5a,771,0
43853,4,573,2024.994,1,2011-07-01 00:00:00,48a0b8bb-03b5-490d-81db-477fd8ac2b5a,776,0
43853,2,574,2024.994,1,2011-07-01 00:00:00,77445e7f-4907-4cab-8eee-bff1d60d20e5,775,0
43853,3,575,2024.994,1,2011-07-01 00:00:00,544dff79-13f2-463c-8b67-acdd977d7215,778,0
43854,2,576,874.794,1,2011-07-01 00:00:00,da842d93-9e4d-495b-b370-56b9a0baa6a7,758,0
43855,2,577,419.4589,1,2011-07-01 00:00:00,4a1bae0b-529b-444a-979e-5f6da19791a1,765,0
43855,2,578,419.4589,1,2011-07-01 00:00:00,944ec7af-c92b-4549-b908-4807064e658e,760,0
43855,1,579,2146.962,1,2011-07-01 00:00:00,1f058d95-c015-4db0-9e6d-3cab83e17654,753,0
43855,4,580,419.4589,1,2011-07-01 00:00:00,5f8a4cfd-0a77-418c-b1d7-caf73376978b,761,0
43855,1,581,178.5808,1,2011-07-01 00:00:00,75d8bbaf-25b4-4153-901f-5258f9bced0a,738,0
43855,3,582,419.4589,1,2011-07-01 00:00:00,240c5ac0-2f2e-4a15-8bbc-b1281bcd44a4,762,0
43855,2,583,356.898,1,2011-07-01 00:00:00,8253c5f3-efdf-4d1d-bd20-14c0331e46cf,732,0
43855,1,584,419.4589,1,2011-07-01 00:00:00,bc9b1786-ac96-4883-b7be-5cde9bdf93fa,766,0
43855,1,585,183.9382,1,2011-07-01 00:00:00,623e0fb8-05cd-4427-8d3d-38e8d70cf672,726,0
43855,2,586,419.4589,1,2011-07-01 00:00:00,929c6387-747c-4bbb-bee4-d6b7a3213baa,770,0
43855,1,587,183.9382,1,2011-07-01 00:00:00,14da34f2-9741-47e1-b41a-54b82c7de63a,725,0
43855,1,588,874.794,1,2011-07-01 00:00:00,43653a7b-be26-4847-ad75-046243b74614,755,0
43855,2,589,419.4589,1,2011-07-01 00:00:00,a8674eed-5369-4c66-ba1b-780c39972883,768,0
43856,2,590,5.7,1,2011-07-01 00:00:00,bf9ddee4-0681-4985-a49c-ba4ff74d9b3d,709,0
43856,1,591,2024.994,1,2011-07-01 00:00:00,1c772d6b-656a-4b54-bbf8-361dc48a0932,777,0
43857,1,592,419.4589,1,2011-07-01 00:00:00,29c604e3-f9aa-482a-9e97-8661faf8ce29,760,0
43857,1,593,419.4589,1,2011-07-01 00:00:00,e49ba461-1183-426e-b042-def8c1314b4f,765,0
43857,2,594,419.4589,1,2011-07-01 00:00:00,431f6ae1-ee0e-4642-9f64-d8045f05bc38,762,0
43857,3,595,874.794,1,2011-07-01 00:00:00,bf3dc300-a6b5-4688-ae1a-88a1963fbaf5,758,0
43857,1,596,28.8404,1,2011-07-01 00:00:00,25835d84-4dd9-46cb-a6d3-b7354c11ef57,715,0
43857,3,597,5.1865,1,2011-07-01 00:00:00,4f57c443-0220-4490-a9b0-a5c4b9e922aa,712,0
43857,1,598,28.8404,1,2011-07-01 00:00:00,d01a0b78-2639-4814-ac5b-4f56c8f8df10,716,0
43857,1,599,183.9382,1,2011-07-01 00:00:00,734ffd95-586b-4edf-aa67-03ffb3f5f2e9,725,0
43857,2,600,20.1865,1,2011-07-01 00:00:00,0d1ace97-b7ee-4849-a43f-a85288666da4,711,0
43857,1,601,20.1865,1,2011-07-01 00:00:00,a48e6a4d-d5fe-473e-8e63-cf667b1618cd,708,0
43857,2,602,178.5808,1,2011-07-01 00:00:00,7f0bb850-3d59-460b-a31e-8109ab61d057,738,0
43857,1,603,419.4589,1,2011-07-01 00:00:00,0fb269b1-c675-4e52-8f06-847732a1a15c,763,0
43857,2,604,874.794,1,2011-07-01 00:00:00,b564b7dd-28d2-4810-b546-c6a5a3d266c2,754,0
43857,2,605,20.1865,1,2011-07-01 00:00:00,106db8b3-5480-4cbb-9149-36079a70d10c,707,0
43858,2,606,419.4589,1,2011-07-01 00:00:00,4bd5ab05-2295-40e7-bea2-d6efe3b90983,762,0
43858,2,607,419.4589,1,2011-07-01 00:00:00,e6e0945e-27e5-4c13-92c9-08c374fe08dc,761,0
43858,5,608,419.4589,1,2011-07-01 00:00:00,ed797f1e-275f-4388-a123-25c3919ee3dc,770,0
43858,1,609,419.4589,1,2011-07-01 00:00:00,782659e6-1419-40a5-b7c6-e3830834dad7,765,0
43858,2,610,178.5808,1,2011-07-01 00:00:00,b1527c4f-8425-4cbc-b3d6-283cbea0ae1d,738,0
43858,3,611,419.4589,1,2011-07-01 00:00:00,a6dd3506-b71a-4c7c-b0e5-8140df77134a,763,0
43858,2,612,874.794,1,2011-07-01 00:00:00,0d68893f-5e4f-42d3-8ea9-191dd7d4a6cf,754,0
43858,1,613,178.5808,1,2011-07-01 00:00:00,f3ed3526-dd66-4466-93bc-51d62f727d2c,722,0
43858,2,614,2146.962,1,2011-07-01 00:00:00,c29b85db-7fd8-43bd-b8d8-26aad7a7f010,753,0
43858,1,615,183.9382,1,2011-07-01 00:00:00,1f00aea4-1661-4648-a641-f3bcc8d3e522,726,0
43858,1,616,419.4589,1,2011-07-01 00:00:00,c8b5dfd1-563f-40f4-9c5d-42ea0512589f,766,0
43858,1,617,183.9382,1,2011-07-01 00:00:00,a039351e-7e6b-4445-ba61-a217d916f20e,729,0
43858,1,618,874.794,1,2011-07-01 00:00:00,67fc094e-f243-4cd3-a2b8-eaf4c7ecb46e,756,0
43859,1,619,28.8404,1,2011-07-01 00:00:00,ad67a30f-7ffd-4103-84a5-5bbc7f65a2e0,715,0
43859,1,620,419.4589,1,2011-07-01 00:00:00,ca19e9f8-e087-47aa-a053-fd67cfd707ce,762,0
43859,3,621,874.794,1,2011-07-01 00:00:00,fcbde32a-8b67-47a5-a9ea-4dbe1f0eeb92,758,0
43859,2,622,419.4589,1,2011-07-01 00:00:00,ea3287c8-daa4-4031-8b2d-816f5edf4961,760,0
43860,2,623,419.4589,1,2011-07-01 00:00:00,3971bd88-4512-4c49-8c1b-bcd9cc920900,761,0
43860,1,624,419.4589,1,2011-07-01 00:00:00,0700aad3-f20a-4e72-908c-dfff0a994348,770,0
43860,2,625,874.794,1,2011-07-01 00:00:00,70176a9a-ddc7-4b0b-abf8-40fd23513d8a,758,0
43860,2,626,419.4589,1,2011-07-01 00:00:00,d2c25558-cdca-4e28-9be7-64db47aab51a,765,0
43860,1,627,356.898,1,2011-07-01 00:00:00,362c1898-e190-4100-a303-da757b6b1fce,732,0
43860,1,628,419.4589,1,2011-07-01 00:00:00,fd2cc0e8-7420-4b34-ab51-365b537d4f4c,762,0
43860,1,629,178.5808,1,2011-07-01 00:00:00,ccf86807-b675-4db6-8297-b4c6a10ca010,738,0
43860,1,630,419.4589,1,2011-07-01 00:00:00,6cc48a89-28d5-4127-bfda-843b04bb6db4,768,0
43860,2,631,2146.962,1,2011-07-01 00:00:00,177d4630-9f5b-42e3-82ba-bf70cf20e3e4,753,0
43860,1,632,183.9382,1,2011-07-01 00:00:00,1b14d9eb-e03c-42bf-b583-be6b254f9bc3,729,0
43860,1,633,419.4589,1,2011-07-01 00:00:00,e2048741-0ddd-46c7-9b74-5fbd28cb5e58,763,0
43860,1,634,874.794,1,2011-07-01 00:00:00,a82de13d-0f29-499b-b98c-19e696673a44,756,0
43861,1,635,356.898,1,2011-07-01 00:00:00,8ecac5ea-6e49-46e7-9517-d5508cbca10d,732,0
43861,3,636,419.4589,1,2011-07-01 00:00:00,38c38134-cae1-4aba-be59-963444aa6fd8,764,0
43861,5,637,419.4589,1,2011-07-01 00:00:00,7d24cd95-6887-4989-a118-7424afa253e2,770,0
43861,2,638,419.4589,1,2011-07-01 00:00:00,9bb61f66-7ede-4664-8288-67f6ec648249,768,0
43861,1,639,183.9382,1,2011-07-01 00:00:00,07c05a07-ce39-4d13-9e88-bbb8682bee99,725,0
43861,9,640,28.8404,1,2011-07-01 00:00:00,4869fd04-bf35-4f42-8195-86230834e8f7,715,0
43861,4,641,419.4589,1,2011-07-01 00:00:00,b632964a-0d22-4f3e-bf9c-55be804aaed8,765,0
43861,1,642,2146.962,1,2011-07-01 00:00:00,f2f0cfe8-4362-45e5-b1aa-b64a55c52f8d,753,0
43861,2,643,356.898,1,2011-07-01 00:00:00,6221a5ad-d596-45f6-a0dd-bf069c9fd839,733,0
43861,2,644,183.9382,1,2011-07-01 00:00:00,ddc331e5-2d37-492d-ab10-904c7dc42af2,730,0
43861,2,645,419.4589,1,2011-07-01 00:00:00,e0219626-466a-45a6-a5f7-5343e59ef78c,766,0
43861,4,646,20.1865,1,2011-07-01 00:00:00,ad8cdaf0-3e24-4df9-a046-d14cbd1b421e,711,0
43861,3,647,874.794,1,2011-07-01 00:00:00,64d953a4-2c1d-48cb-9beb-5e2c946f7177,754,0
43861,2,648,874.794,1,2011-07-01 00:00:00,74dc5259-ef1c-4e46-91fa-43e9c250df6f,756,0
43861,2,649,183.9382,1,2011-07-01 00:00:00,fc8109df-71d2-4cef-95d5-a30df29c3404,729,0
43861,4,650,419.4589,1,2011-07-01 00:00:00,835cb0e0-cf09-4886-9535-71738ded8c2a,760,0
43861,2,651,874.794,1,2011-07-01 00:00:00,fb0b18b2-103c-4592-8d0f-d93b02b3e2b1,755,0
43861,6,652,28.8404,1,2011-07-01 00:00:00,b1d46fb1-e104-402f-a2ca-67cc071897a2,716,0
43861,2,653,419.4589,1,2011-07-01 00:00:00,ce362b93-b770-4d82-904a-e168ecdba0df,763,0
43861,2,654,874.794,1,2011-07-01 00:00:00,777d3d99-5927-4a89-9f33-43e062e5d6bd,758,0
43861,9,655,5.1865,1,2011-07-01 00:00:00,6f4e3451-74ab-457c-8b93-4c0b418862a8,712,0
43861,2,656,419.4589,1,2011-07-01 00:00:00,d97c8751-b1d0-4903-a0a6-95fb7bfc960e,761,0
43861,4,657,20.1865,1,2011-07-01 00:00:00,a794b536-5d07-46bc-a1e9-968a111f7276,707,0
43861,1,658,178.5808,1,2011-07-01 00:00:00,dc34b94d-d32b-4b10-963c-55ef25eea4d2,738,0
43861,3,659,28.8404,1,2011-07-01 00:00:00,a1a9ea80-66d3-4a91-a20f-6d49611f5d85,714,0
43861,2,660,178.5808,1,2011-07-01 00:00:00,d29be06c-0427-4d98-9c98-bd68aa91cbe1,722,0
43861,3,661,20.1865,1,2011-07-01 00:00:00,185525ea-3b2a-48d3-b7ae-8b361651190b,708,0
43862,4,662,2039.994,1,2011-07-01 00:00:00,5118b2f1-da14-4841-a8a9-132c34ab49ad,771,0
43862,1,663,818.7,1,2011-07-01 00:00:00,d53932a8-a6c3-48d0-ba64-bf705453e736,741,0
43862,3,664,2024.994,1,2011-07-01 00:00:00,b6966abe-4428-43d9-ae78-b3a21d04991e,777,0
43862,4,665,2039.994,1,2011-07-01 00:00:00,c13f5172-f19f-4c76-a8cc-31d3e4b822e1,773,0
43862,2,666,714.7043,1,2011-07-01 00:00:00,bd179629-f36d-4e78-9912-ab87c5da51e9,747,0
43862,2,667,722.5949,1,2011-07-01 00:00:00,da7bc15a-6b07-402b-9895-9b032f41a425,748,0
43862,2,668,2039.994,1,2011-07-01 00:00:00,d24fd04a-d742-405c-8045-3d64bac16176,774,0
43862,1,669,809.76,1,2011-07-01 00:00:00,3a5555dd-ded3-4e67-8213-2ad353abf600,745,0
43862,4,670,5.7,1,2011-07-01 00:00:00,bd4e738a-9623-46f2-932c-470cff5ded4c,709,0
43863,1,671,874.794,1,2011-07-01 00:00:00,94d11a8c-d1d8-49de-9104-a00cecb66b46,758,0
43863,1,672,5.1865,1,2011-07-01 00:00:00,1d8194cc-a0aa-443e-a7dc-576d4182d24c,712,0
43863,1,673,419.4589,1,2011-07-01 00:00:00,8b7cdafd-6223-4d90-a0cf-277d8a11b4e7,760,0
43863,1,674,419.4589,1,2011-07-01 00:00:00,8e110817-7ec6-4974-a623-fe6f3861d028,762,0
43864,5,675,2039.994,1,2011-07-01 00:00:00,3eeb1e35-c84e-4040-82d7-212479de0cc9,772,0
43864,1,676,714.7043,1,2011-07-01 00:00:00,48ce8942-b03f-485d-8c6c-ddcfa3caaaad,747,0
43864,2,677,818.7,1,2011-07-01 00:00:00,eb1661bc-d734-4d96-9dcd-e4c37851b16f,741,0
43864,2,678,2024.994,1,2011-07-01 00:00:00,503af2b5-1159-461e-b082-ea5dfae2b852,778,0
43864,4,679,2024.994,1,2011-07-01 00:00:00,79e2275c-bd3d-424b-9f66-33d29b4620f6,776,0
43864,1,680,722.5949,1,2011-07-01 00:00:00,a3cb492f-2d50-4514-b59d-b53af95089bd,748,0
43864,2,681,2039.994,1,2011-07-01 00:00:00,d8fd77cb-3cc4-4bd0-b6c0-4d8d2092d5a3,771,0
43864,4,682,2039.994,1,2011-07-01 00:00:00,fe280fed-6fdb-4bb0-91cc-a7ce6bb165a9,773,0
43864,1,683,809.76,1,2011-07-01 00:00:00,0403e635-30f5-4b4e-9268-a263e4e77d5f,745,0
43865,1,684,874.794,1,2011-07-01 00:00:00,e0254748-a28f-456a-aa56-a5458543a962,758,0
43865,2,685,419.4589,1,2011-07-01 00:00:00,94769bf9-340e-47bf-9301-dab0dd811ad6,770,0
43865,1,686,2146.962,1,2011-07-01 00:00:00,42e568cd-bea8-472b-bf58-e47714cec3df,753,0
43865,4,687,419.4589,1,2011-07-01 00:00:00,18a4e619-e556-42b1-9fbe-cbfd59d6892d,760,0
43865,1,688,183.9382,1,2011-07-01 00:00:00,7fbda66e-83ee-41a5-81fd-dd1939e71797,725,0
43865,4,689,183.9382,1,2011-07-01 00:00:00,30785a48-f9ba-4abf-9f50-ab139589e8b3,729,0
43865,1,690,419.4589,1,2011-07-01 00:00:00,2272bca4-4117-4bf3-b360-034ca76b9b0c,762,0
43865,2,691,419.4589,1,2011-07-01 00:00:00,0d163fd1-2aa5-4dce-8177-f496bee028ed,763,0
43865,5,692,28.8404,1,2011-07-01 00:00:00,585f3131-d5aa-4a65-931c-e3ae96dbc33f,715,0
43865,1,693,178.5808,1,2011-07-01 00:00:00,09c9c8f5-8fe9-4221-a7f6-cb427c5d0147,738,0
43865,3,694,5.1865,1,2011-07-01 00:00:00,5ddd4634-3094-4006-9e27-664b4b78ea63,712,0
43865,3,695,419.4589,1,2011-07-01 00:00:00,56696f4a-68ec-4905-a4ac-9fe8f753b1b4,765,0
43865,3,696,419.4589,1,2011-07-01 00:00:00,48e8b3d6-1d09-421a-8cb2-4618bfebd43d,761,0
43865,3,697,874.794,1,2011-07-01 00:00:00,b40856d1-dbca-4847-bbf7-35b810602e10,754,0
43866,1,698,2039.994,1,2011-07-01 00:00:00,405ef680-8519-4fec-af67-2d1ad62b6a40,771,0
43866,1,699,2024.994,1,2011-07-01 00:00:00,305f127b-e9aa-4c0e-8930-7fe7d8775cf7,777,0
43866,2,700,5.7,1,2011-07-01 00:00:00,e0060f98-c124-49f7-843d-dd31e5ec2fdb,709,0
43867,1,701,20.1865,1,2011-07-01 00:00:00,d43fafdc-3d6f-4e88-a31b-2fc3642f92e8,708,0
43867,1,702,2039.994,1,2011-07-01 00:00:00,2e3b322a-f086-497b-8f38-2e567591ce11,774,0
43867,2,703,2024.994,1,2011-07-01 00:00:00,9549d477-e940-4280-9775-9068f065f072,776,0
43867,2,704,28.8404,1,2011-07-01 00:00:00,2ba50c75-c06f-4b26-8931-a9d4584a72ad,715,0
43867,2,705,2039.994,1,2011-07-01 00:00:00,3f2f8771-5f09-4f55-86bc-85eedd9898cd,773,0
43867,2,706,5.7,1,2011-07-01 00:00:00,15ecf902-d946-4580-bcd8-a990f52a8239,709,0
43867,3,707,28.8404,1,2011-07-01 00:00:00,a974621a-f45d-4372-a4dc-540afe24309b,714,0
43867,4,708,2039.994,1,2011-07-01 00:00:00,bb5c59c8-d9d3-4c96-b9ad-1e42cbd24886,771,0
43867,2,709,20.1865,1,2011-07-01 00:00:00,bac61ac5-8463-4bd8-a723-6f785c63e9d2,711,0
43867,1,710,20.1865,1,2011-07-01 00:00:00,6d022e59-297b-49df-a3a3-444078c3cada,707,0
43867,2,711,2024.994,1,2011-07-01 00:00:00,ee7a195a-cf31-47e3-b40c-b8ff6e581f6c,778,0
43867,4,712,5.1865,1,2011-07-01 00:00:00,ccb3f9d9-ef2a-4bba-a037-60ac3c256501,712,0
43867,2,713,714.7043,1,2011-07-01 00:00:00,a1976472-71b0-499e-b14e-d994f65ce126,743,0
43867,1,714,722.5949,1,2011-07-01 00:00:00,eb6e9914-d5c5-412f-8649-0bee8c9cb36a,748,0
43867,3,715,722.5949,1,2011-07-01 00:00:00,79ed447c-52b6-45e4-af36-c6cc3a71315b,742,0
43867,2,716,818.7,1,2011-07-01 00:00:00,3183e1c7-36d9-499c-a7c5-4f3fc3b015d1,741,0
43867,2,717,2024.994,1,2011-07-01 00:00:00,c18b8608-6245-42c7-a044-8c40dfcfec1e,777,0
43867,1,718,28.8404,1,2011-07-01 00:00:00,9d306251-aa48-4feb-bf4d-ec584249bd69,716,0
43868,1,719,2146.962,1,2011-07-01 00:00:00,b4216317-7422-4e6f-9cf0-8d688ac2c9cc,749,0
43869,1,720,714.7043,1,2011-07-01 00:00:00,cb4d6478-1556-453d-b352-ffa69f974b78,747,0
43869,5,721,2024.994,1,2011-07-01 00:00:00,4f909248-84ab-4a68-8b78-8857b41c410b,775,0
